"105年01月01日 至 105年12月31日 除權除息計算結果表"
"資料日期","股票代號","股票名稱","除權息前收盤價","除權息參考價","權值+息值","權/息","漲停價格","跌停價格","開盤競價基準","減除股利參考價","詳細資料","最近一次申報資料 季別/日期","最近一次申報每股 (單位)淨值","最近一次申報每股 (單位)盈餘",
"105年08月25日","4942","嘉彰","24.15","22.89","1.257611","息","25.15","20.65","22.90","22.89","除權息資料","110年第1季","53.81","1.51",
"105年08月25日","9946","三發地產","13.50","12.50","1.000000","息","13.75","11.25","12.50","12.50","除權息資料","110年第1季","20.67","0.03",
"105年08月26日","1210","大成","28.15","27.45","0.700000","息","30.15","24.75","27.45","27.45","除權息資料","110年第1季","23.88","1.01",
"105年08月26日","1603","華電","13.70","13.20","0.500000","息","14.50","11.90","13.20","13.20","除權息資料","110年第1季","35.10","0.49",
"105年08月26日","2049","上銀","177.50","171.96","5.539216","權息","189.00","155.00","172.00","171.96","除權息資料","110年第1季","84.49","1.61",
"105年08月26日","2328","廣宇","26.05","25.70","0.350000","息","28.25","23.15","25.70","25.70","除權息資料","110年第1季","22.32","0.33",
"105年08月26日","2867","三商壽","15.65","14.90","0.745239","權","16.35","13.45","14.90","14.90","除權息資料","110年第1季","17.16","0.65",
"105年08月26日","3002","歐格","10.40","10.05","0.350000","息","11.05","9.05","10.05","10.05","除權息資料","110年第1季","12.12","0.02",
"105年08月26日","3257","虹冠電","42.10","38.20","3.897238","權息","42.00","34.40","38.20","38.20","除權息資料","110年第1季","22.67","1.14",
"105年08月26日","3432","台端","11.10","10.90","0.200000","息","11.95","9.81","10.90","10.90","除權息資料","110年第1季","23.76","0.34",
"105年08月26日","4133","亞諾法","34.45","33.35","1.098894","權息","36.65","30.05","33.35","33.35","除權息資料","110年第1季","19.50","0.16",
"105年08月26日","5525","順天","16.30","14.80","1.500000","息","16.25","13.35","14.80","14.80","除權息資料","110年第1季","17.31","-0.12",
"105年08月26日","5534","長虹","57.60","54.76","2.834582","息","60.20","49.30","54.80","54.76","除權息資料","110年第1季","63.68","0.74",
"105年08月26日","6183","關貿","27.45","26.25","1.200000","息","28.85","23.65","26.25","26.25","除權息資料","110年第1季","15.72","0.82",
"105年08月26日","6477","安集","19.30","18.66","0.630050","權息","20.50","16.80","18.65","18.66","除權息資料","110年第1季","23.36","0.09",
"105年08月29日","1229","聯華","22.20","20.48","1.712195","權息","22.50","18.45","20.50","20.48","除權息資料","110年第1季","25.28","0.98",
"105年08月29日","1231","聯華食","32.50","30.18","2.316070","權息","33.15","27.20","30.20","30.18","除權息資料","110年第1季","23.09","1.02",
"105年08月29日","1409","新纖","8.60","8.35","0.250000","息","9.18","7.52","8.35","8.35","除權息資料","110年第1季","19.01","0.44",
"105年08月29日","1522","堤維西","35.90","34.40","1.500000","息","37.80","31.00","34.40","34.40","除權息資料","110年第1季","21.03","0.25",
"105年08月29日","1531","高林股","17.10","16.50","0.600000","息","18.15","14.85","16.50","16.50","除權息資料","110年第1季","19.39","0.08",
"105年08月29日","1590","亞德客-KY","238.00","234.00","4.000000","息","257.00","211.00","234.00","234.00","除權息資料","110年第1季","116.55","7.66",
"105年08月29日","2059","川湖","387.00","376.90","10.100000","息","414.50","339.50","377.00","376.90","除權息資料","110年第1季","121.25","4.55",
"105年08月29日","2109","華豐","11.55","11.12","0.422550","權息","12.20","10.05","11.10","11.12","除權息資料","110年第1季","11.03","0.42",
"105年08月29日","2239","英利-KY","206.00","202.00","4.000000","息","222.00","182.00","202.00","202.00","除權息資料","110年第1季","93.92","1.29",
"105年08月29日","2705","六福","8.94","8.66","0.279363","權息","9.52","7.80","8.66","8.66","除權息資料","110年第1季","5.82","-0.87",
"105年08月29日","2905","三商","20.60","19.04","1.552389","權息","20.90","17.15","19.05","19.04","除權息資料","110年第1季","23.60","1.04",
"105年08月29日","3027","盛達","13.80","13.65","0.150000","息","15.00","12.30","13.65","13.65","除權息資料","110年第1季","14.78","0.05",
"105年08月29日","9105","泰金寶-DR","3.03","2.97","0.054792","息","3.26","2.68","2.97","2.97","除權息資料","93年第4季","0.00","4.81",
"105年08月30日","1225","福懋油","50.20","49.20","1.000000","息","54.10","44.30","49.20","49.20","除權息資料","110年第1季","15.99","0.91",
"105年08月30日","1446","宏和","18.95","18.65","0.300000","息","20.50","16.80","18.65","18.65","除權息資料","110年第1季","11.47","0.15",
"105年08月30日","1513","中興電","19.15","18.15","1.000000","息","19.95","16.35","18.15","18.15","除權息資料","110年第1季","24.11","1.31",
"105年08月30日","2206","三陽工業","22.50","21.50","1.000000","息","23.65","19.35","21.50","21.50","除權息資料","110年第1季","19.27","0.74",
"105年08月30日","2347","聯強","36.50","33.33","3.166667","權息","36.65","30.00","33.35","33.33","除權息資料","110年第1季","31.05","1.52",
"105年08月30日","2390","云辰","18.85","18.65","0.200000","息","20.50","16.80","18.65","18.65","除權息資料","110年第1季","17.58","6.27",
"105年08月30日","2425","承啟","25.30","25.00","0.300000","息","27.50","22.50","25.00","25.00","除權息資料","110年第1季","18.70","0.51",
"105年08月30日","2482","連宇","13.80","13.65","0.150000","息","15.00","12.30","13.65","13.65","除權息資料","110年第1季","11.33","-0.43",
"105年08月30日","5264","鎧勝-KY","122.00","114.00","8.000000","息","125.00","103.00","114.00","114.00","除權息資料","109年第3季","72.02","0.56",
"105年08月30日","9188","精熙-DR","4.27","4.12","0.141400","息","4.53","3.71","4.12","4.12","除權息資料","97年第4季","0.00","0.83",
"105年08月30日","9926","新海","42.55","39.85","2.694928","權息","43.80","35.90","39.85","39.85","除權息資料","110年第1季","19.24","0.70",
"105年08月31日","1102","亞泥","30.20","29.10","1.100000","息","32.00","26.20","29.10","29.10","除權息資料","110年第1季","44.87","1.02",
"105年08月31日","2106","建大","53.00","49.80","3.196329","權息","54.70","44.85","49.80","49.80","除權息資料","110年第1季","20.72","0.75",
"105年08月31日","2423","固緯","20.15","18.52","1.626191","權息","20.35","16.70","18.50","18.52","除權息資料","110年第1季","15.22","0.46",
"105年08月31日","2484","希華","19.45","18.25","1.200000","息","20.05","16.45","18.25","18.25","除權息資料","110年第1季","21.49","0.48",
"105年08月31日","4958","臻鼎-KY","68.30","63.80","4.500000","息","70.10","57.50","63.80","63.80","除權息資料","110年第1季","78.94","1.00",
"105年08月31日","5243","乙盛-KY","40.00","38.80","1.200000","息","42.65","34.95","38.80","38.80","除權息資料","110年第1季","35.67","0.81",
"105年08月31日","5907","大洋-KY","24.25","23.72","0.524890","息","26.05","21.35","23.70","23.72","除權息資料","110年第1季","43.32","0.05",
"105年08月31日","6145","勁永","9.87","9.57","0.300000","息","10.50","8.62","9.57","9.57","除權息資料","107年第2季","7.24","-0.08",
"105年08月31日","6282","康舒","24.80","23.30","1.495944","息","25.60","21.00","23.30","23.30","除權息資料","110年第1季","19.41","0.16",
"105年09月01日","1203","味王","22.35","21.35","1.000000","息","23.45","19.25","21.35","21.35","除權息資料","110年第1季","22.13","0.55",
"105年09月01日","1539","巨庭","31.65","30.45","1.200000","息","33.45","27.45","30.45","30.45","除權息資料","110年第1季","19.27","0.14",
"105年09月01日","1583","程泰","59.00","53.18","5.818182","權息","58.40","47.90","53.20","53.18","除權息資料","110年第1季","45.40","1.04",
"105年09月01日","1734","杏輝","26.65","25.43","1.217308","權息","27.95","22.90","25.45","25.43","除權息資料","110年第1季","15.88","0.03",
"105年09月01日","2069","運錩","19.35","18.75","0.600000","息","20.60","16.90","18.75","18.75","除權息資料","110年第1季","21.88","0.65",
"105年09月01日","2302","麗正","6.25","6.22","0.024052","息","6.84","5.60","6.22","6.22","除權息資料","110年第1季","10.19","0.03",
"105年09月01日","2379","瑞昱","127.00","123.00","4.000000","息","135.00","111.00","123.00","123.00","除權息資料","110年第1季","64.85","5.98",
"105年09月01日","2845","遠東銀","9.52","8.94","0.578824","權息","9.83","8.05","8.94","8.94","除權息資料","110年第1季","14.34","0.23",
"105年09月01日","3545","敦泰","32.25","31.51","0.731582","息","34.65","28.40","31.50","31.51","除權息資料","110年第1季","41.30","4.24",
"105年09月01日","6153","嘉聯益","19.20","18.20","1.000000","息","20.00","16.40","18.20","18.20","除權息資料","110年第1季","28.46","-0.09",
"105年09月02日","1442","名軒","22.10","19.18","2.917391","權息","21.05","17.30","19.20","19.18","除權息資料","110年第1季","15.18","0.12",
"105年09月02日","1714","和桐","7.42","7.20","0.216117","權","7.92","6.48","7.20","7.20","除權息資料","110年第1季","12.59","0.29",
"105年09月02日","2317","鴻海","87.40","75.81","11.581819","權息","83.30","68.30","75.80","75.81","除權息資料","110年第1季","91.91","2.03",
"105年09月02日","2354","鴻準","87.10","83.26","3.832674","權息","91.50","75.00","83.30","83.26","除權息資料","110年第1季","85.49","0.70",
"105年09月02日","2834","臺企銀","8.43","7.93","0.496667","權息","8.72","7.14","7.93","7.93","除權息資料","110年第1季","13.37","0.15",
"105年09月02日","3057","喬鼎","16.20","15.90","0.299655","息","17.45","14.35","15.90","15.90","除權息資料","110年第1季","9.03","-0.12",
"105年09月02日","3706","神達","32.60","29.82","2.779589","權息","32.80","26.85","29.80","29.82","除權息資料","110年第1季","36.03","0.57",
"105年09月02日","6133","金橋","9.78","9.38","0.400000","息","10.30","8.45","9.38","9.38","除權息資料","110年第1季","11.47","-0.14",
"105年09月05日","2704","國賓","25.50","24.80","0.700000","息","27.25","22.35","24.80","24.80","除權息資料","110年第1季","30.33","-0.02",
"105年09月05日","5519","隆大","11.45","10.85","0.600000","息","11.90","9.77","10.85","10.85","除權息資料","110年第1季","20.20","0.19",
"105年09月05日","6184","大豐電","36.00","31.41","4.584071","權息","34.55","28.30","31.40","31.41","除權息資料","110年第1季","29.48","0.74",
"105年09月05日","8112","至上","19.90","18.96","0.936237","息","20.85","17.10","18.95","18.96","除權息資料","110年第1季","19.84","1.62",
"105年09月05日","8429","金麗-KY","61.70","47.15","14.546154","權息","51.80","42.45","47.15","47.15","除權息資料","110年第1季","34.42","0.10",
"105年09月07日","1217","愛之味","7.95","7.83","0.117488","權","8.61","7.05","7.83","7.83","除權息資料","110年第1季","13.06","0.14",
"105年09月07日","1517","利奇","10.90","10.40","0.500000","息","11.40","9.36","10.40","10.40","除權息資料","110年第1季","15.07","0.47",
"105年09月07日","2515","中工","5.45","5.24","0.201000","息","5.76","4.72","5.24","5.24","除權息資料","110年第1季","13.28","0.06",
"105年09月07日","2537","聯上發","12.40","10.74","1.659260","權息","11.80","9.67","10.75","10.74","除權息資料","110年第1季","13.29","-0.13",
"105年09月08日","1465","偉全","14.30","13.40","0.900000","息","14.70","12.10","13.40","13.40","除權息資料","110年第1季","16.43","-0.09",
"105年09月08日","2458","義隆","41.10","39.06","2.032387","息","42.95","35.20","39.05","39.06","除權息資料","110年第1季","35.02","3.77",
"105年09月08日","2474","可成","242.00","232.00","10.000000","息","255.00","209.00","232.00","232.00","除權息資料","110年第1季","210.66","3.30",
"105年09月08日","2613","中櫃","13.80","13.59","0.203163","權息","14.90","12.25","13.60","13.59","除權息資料","110年第1季","22.35","0.03",
"105年09月08日","6269","台郡","90.90","82.30","8.599229","權息","90.50","74.10","82.30","82.30","除權息資料","110年第1季","67.38","1.45",
"105年09月08日","9927","泰銘","33.55","31.55","2.000000","息","34.70","28.40","31.55","31.55","除權息資料","110年第1季","24.73","0.85",
"105年09月10日","1736","喬山","49.75","48.74","1.002969","息","53.60","43.90","48.75","48.74","除權息資料","110年第1季","30.41","0.22",
"105年09月10日","2611","志信","7.28","7.02","0.255370","權息","7.72","6.32","7.02","7.02","除權息資料","110年第1季","15.94","0.44",
"105年09月12日","4551","智伸科","157.00","153.75","3.250000","息","169.00","138.50","154.00","153.75","除權息資料","110年第1季","59.77","3.00",
"105年09月13日","1525","江申","147.00","138.67","8.320754","權","152.50","125.00","138.50","138.67","除權息資料","110年第1季","59.70","1.18",
"105年09月13日","1909","榮成","16.20","15.96","0.230731","權","17.80","14.40","16.20","16.20","除權息資料","110年第1季","20.52","0.40",
"105年09月20日","1262","綠悅-KY","149.00","144.00","5.000000","息","158.00","130.00","144.00","144.00","除權息資料","108年第2季","61.57","-1.53",
"105年09月20日","3059","華晶科","22.25","21.25","0.995233","息","23.35","19.15","21.25","21.25","除權息資料","110年第1季","31.16","0.12",
"105年09月22日","1718","中纖","7.57","7.11","0.455715","權息","7.82","6.40","7.11","7.11","除權息資料","110年第1季","18.00","0.10",
"105年09月22日","2841","台開","10.85","10.15","0.690206","權息","11.15","9.14","10.15","10.15","除權息資料","110年第1季","23.35","-0.24",
"105年09月22日","3052","夆典","8.82","8.32","0.500000","息","9.15","7.49","8.32","8.32","除權息資料","110年第1季","15.61","0.20",
"105年09月26日","2374","佳能","18.40","16.89","1.500368","息","18.55","15.25","16.90","16.89","除權息資料","110年第1季","19.70","-0.43",
"105年09月26日","3017","奇鋐","25.45","24.45","1.000000","息","26.85","22.05","24.45","24.45","除權息資料","110年第1季","28.43","1.53",
"105年09月30日","1516","川飛","25.80","20.52","5.273185","權","22.55","18.50","20.50","20.52","除權息資料","110年第1季","11.95","0.11",
"105年10月03日",="01004T","土銀富邦R2","13.98","13.78","0.194452","息","15.15","12.41","13.78","13.78","除權息資料","110年05月18日","15.50","N/A",
"105年10月05日","2387","精元","19.35","18.87","0.476190","息","20.75","17.00","18.85","18.87","除權息資料","110年第1季","39.48","1.00",
"105年10月06日","2062","橋椿","43.35","42.35","1.000000","息","46.55","38.15","42.35","42.35","除權息資料","110年第1季","32.02","0.36",
"105年10月06日","2231","為升","343.00","311.89","31.107707","權","343.00","281.00","312.00","311.89","除權息資料","110年第1季","27.53","1.61",
"105年10月11日","2637","慧洋-KY","30.30","30.13","0.165775","權","33.30","27.15","30.30","30.30","除權息資料","110年第1季","38.92","1.19",
"105年10月11日","2923","鼎固-KY","23.00","22.64","0.360000","息","24.90","20.40","22.65","22.64","除權息資料","110年第1季","31.21","0.44",
"105年10月12日","2891","中信金","18.15","16.80","1.344445","權","18.45","15.15","16.80","16.80","除權息資料","109年第4季","20.26","2.15",
"105年10月18日","1605","華新","10.15","9.93","0.210800","息","10.90","8.94","9.93","9.93","除權息資料","110年第1季","27.44","0.55",
"105年10月19日","2505","國揚","13.60","13.20","0.400000","息","14.50","11.90","13.20","13.20","除權息資料","110年第1季","25.05","0.89",
"105年10月20日","2506","太設","12.00","11.80","0.200000","息","12.95","10.65","11.80","11.80","除權息資料","110年第1季","19.25","0.40",
"105年10月25日","2428","興勤","66.00","63.50","2.500000","息","69.80","57.20","63.50","63.50","除權息資料","110年第1季","60.02","3.18",
"105年10月25日","2543","皇昌","9.79","9.48","0.305684","息","10.40","8.54","9.48","9.48","除權息資料","110年第1季","8.45","0.01",
"105年10月26日",="0056","元大高股息","25.35","24.05","1.300000","息","26.45","21.65","24.05","24.05","除權息資料","110年05月18日","33.91","N/A",
"105年10月27日",="006204","永豐臺灣加權","48.31","46.73","1.580000","息","51.40","42.06","46.73","46.73","除權息資料","110年05月18日","81.98","N/A",
"105年10月28日","2314","台揚","26.30","25.97","0.322985","權","28.90","23.40","26.30","26.30","除權息資料","110年第1季","10.10","-0.49",
"105年10月31日","2514","龍邦","16.15","15.94","0.208050","息","17.50","14.35","15.95","15.94","除權息資料","110年第1季","26.83","1.09",
"105年11月02日","1337","再生-KY","18.05","17.40","0.648040","權息","19.10","15.70","17.40","17.40","除權息資料","110年第1季","20.97","-0.39",
"105年11月03日","6452","康友-KY","466.00","456.80","9.200000","息","502.00","411.50","457.00","456.80","除權息資料","109年第1季","76.28","1.70",
"105年11月04日","2499","東貝","14.65","14.35","0.300000","息","15.75","12.95","14.35","14.35","除權息資料","108年第4季","-5.27","-16.00",
"105年11月10日","2465","麗臺","8.04","8.03","0.007566","權","8.84","7.23","8.04","8.04","除權息資料","110年第1季","7.14","1.25",
"105年11月17日","2499","東貝","14.00","13.89","0.100934","權","15.40","12.55","14.00","14.00","除權息資料","108年第4季","-5.27","-16.00",
"105年11月18日","4720","德淵","14.95","14.81","0.131243","權","16.40","13.35","14.95","14.95","除權息資料","110年第1季","12.96","0.07",
"105年11月22日",="01007T","兆豐國泰R2","15.63","15.41","0.210464","息","16.95","13.87","15.41","15.41","除權息資料","110年05月18日","20.13","N/A",
"105年11月22日","2236","百達-KY","58.00","52.40","5.597449","權息","57.60","47.20","52.40","52.40","除權息資料","110年第1季","25.29","0.12",
"105年11月22日","8114","振樺電","181.00","180.69","0.308475","權","199.00","163.00","181.00","181.00","除權息資料","110年第1季","34.73","0.52",
"105年11月23日",="0051","元大中型100","26.00","25.30","0.700000","息","27.83","22.77","25.30","25.30","除權息資料","110年05月18日","49.59","N/A",
"105年11月23日",="0053","元大電子","30.54","29.54","1.000000","息","32.49","26.59","29.54","29.54","除權息資料","110年05月18日","62.94","N/A",
"105年11月23日",="0054","元大台商50","21.69","20.99","0.700000","息","23.08","18.90","20.99","20.99","除權息資料","110年05月18日","29.77","N/A",
"105年11月23日",="0055","元大MSCI金融","14.40","13.95","0.450000","息","15.34","12.56","13.95","13.95","除權息資料","110年05月18日","20.68","N/A",
"105年11月24日","2929","淘帝-KY","139.50","111.89","27.603620","權息","123.00","101.00","112.00","111.89","除權息資料","110年第1季","31.20","-0.58",
"105年11月25日","8150","南茂","27.15","25.05","2.092243","息","27.55","22.55","25.05","25.05","除權息資料","110年第1季","29.92","1.32",
"105年12月05日","2613","中櫃","14.25","13.79","0.454533","權","15.65","12.45","14.25","14.25","除權息資料","110年第1季","22.35","0.03",
"公式:"
"除權息參考價 = (除權息前收盤價-息值+現金增資認購價*現金增資配股率)/(1+無償配股率+現金增資配股率)",
"減除股利參考價 = (除權息前收盤價-息值)/(1+無償配股率)",

"備註:"
"股利資料自民國92年5月5日起開始提供",
"如果無該項配股率則用'0'帶入",
"開盤競價基準：當不含現金增資除權時，取最接近除權息參考價之檔位價，遇含現金增資除權時，則取最接近減除股利參考價之檔位價。",
"權值+息值=除權息前收盤價-除權息參考價",
"自民國100年3月28日起，除權息前一交易日如無收盤價格，以本公司營業細則第58-3條第2項第2款之原則所決定價格替代。",
"本表不含除息併案辦理退還股款減資或分割減資之資料。",
"本表所列股票、臺灣存託憑證、ETF、受益證券等財報資料，係發行公司最近一次申報資料，僅供參考，實際資料仍以公開資訊觀測發行公司公告資料為準，網址為：https://mops.twse.com.tw 。ETF、受益證券無每股 (單位)盈餘，以「N/A」表示；特別股同普通股最新申報資料。",

